"","species","identifier","year","y_coordinate","x_coordinate","spatial_uncertainty"
"112909","bombus terrestris","BWARS",2013,316000,447000,1000
"112910","bombus terrestris","BWARS",2013,320000,444000,1000
"112911","bombus terrestris","BWARS",2013,315000,432000,1000
"112912","bombus terrestris","BWARS",2013,312000,448000,1000
"112913","bombus terrestris","BWARS",2015,295000,451000,1000
"112914","bombus terrestris","BWARS",2015,305000,483000,1000
"112915","bombus terrestris","BWARS",2016,311000,450000,1000
"112916","bombus terrestris","BWARS",2014,314000,450000,1000
"112917","bombus terrestris","BWARS",2013,313000,433000,1000
"112918","bombus terrestris","BWARS",2013,3e+05,438000,1000
"112919","bombus terrestris","BWARS",2013,310000,497000,1000
"112920","bombus terrestris","BWARS",2013,316000,445000,1000
"112921","bombus terrestris","BWARS",2013,310000,453000,1000
"112922","bombus terrestris","BWARS",2011,320000,444000,1000
"112923","bombus terrestris","BWARS",2011,313000,442000,1000
"112924","bombus terrestris","BWARS",2010,321000,441000,1000
"112925","bombus terrestris","BWARS",2010,315000,453000,1000
"112926","bombus hypnorum","BWARS",2011,318000,443000,1000
"112927","bombus hypnorum","BWARS",2011,317000,443000,1000
"112928","bombus hypnorum","BWARS",2011,312000,449000,1000
"112929","bombus hypnorum","BWARS",2011,313000,459000,1000
"112930","bombus hypnorum","BWARS",2011,306000,452000,1000
"112931","bombus hypnorum","BWARS",2012,303000,447000,1000
"112932","bombus hypnorum","BWARS",2012,318000,443000,1000
"112933","bombus hypnorum","BWARS",2012,318000,443000,1000
"112934","bombus hypnorum","BWARS",2012,320000,450000,1000
"112935","bombus hypnorum","BWARS",2012,298000,419000,1000
"112936","bombus hypnorum","BWARS",2012,306000,452000,1000
"112937","bombus hypnorum","BWARS",2011,317000,443000,1000
"112938","bombus hypnorum","BWARS",2011,318000,443000,1000
"112939","bombus hypnorum","BWARS",2012,317000,443000,1000
"112940","bombus hypnorum","BWARS",2012,317000,443000,1000
"112941","bombus hypnorum","BWARS",2013,306000,452000,1000
"112942","bombus hypnorum","BWARS",2013,315000,454000,1000
"112943","bombus hypnorum","BWARS",2013,307000,445000,1000
"112944","bombus hypnorum","BWARS",2013,313000,440000,1000
"112945","bombus hypnorum","BWARS",2013,315000,498000,1000
"112946","bombus hypnorum","BWARS",2013,295000,476000,1000
"112947","bombus hypnorum","BWARS",2013,316000,488000,1000
"112948","bombus hypnorum","BWARS",2013,306000,488000,1000
"112949","bombus hypnorum","BWARS",2013,312000,458000,1000
"112950","bombus hypnorum","BWARS",2013,315000,432000,1000
"112951","bombus hypnorum","BWARS",2013,3e+05,466000,1000
"112952","bombus hypnorum","BWARS",2013,308000,466000,1000
"112953","bombus hypnorum","BWARS",2013,302000,447000,1000
"112954","bombus hypnorum","BWARS",2013,3e+05,444000,1000
"112955","bombus hypnorum","BWARS",2013,329000,479000,1000
"112956","bombus hypnorum","BWARS",2013,312000,453000,1000
"112957","bombus hypnorum","BWARS",2013,305000,458000,1000
"112958","bombus hypnorum","BWARS",2013,296000,444000,1000
"112959","bombus hypnorum","BWARS",2013,319000,466000,1000
"112960","bombus hypnorum","BWARS",2016,311000,450000,1000
"112961","bombus hypnorum","BWARS",2016,311000,450000,1000
"112962","bombus hypnorum","BWARS",2016,289000,469000,1000
"112963","bombus hypnorum","BWARS",2014,294000,448000,1000
"112964","bombus hypnorum","BWARS",2014,314000,450000,1000
"112965","bombus hypnorum","BWARS",2014,306000,449000,1000
"112966","bombus hypnorum","BWARS",2015,309000,451000,1000
"112967","bombus hypnorum","BWARS",2013,312000,449000,1000
"112968","bombus hypnorum","BWARS",2013,315000,432000,1000
"112969","bombus hypnorum","BWARS",2013,3e+05,460000,1000
"112970","bombus hypnorum","BWARS",2011,315000,446000,1000
"112971","bombus hypnorum","BWARS",2011,305000,476000,1000
"112972","bombus campestris","BWARS",2013,313000,446000,1000
"112973","bombus campestris","BWARS",2011,313000,449000,1000
"112974","bombus rupestris","BWARS",2012,314000,447000,1000
"112975","bombus rupestris","BWARS",2012,318000,439000,1000
"112976","bombus rupestris","BWARS",2012,314000,450000,1000
"112977","bombus rupestris","BWARS",2013,313000,446000,1000
"112978","bombus rupestris","BWARS",2013,299000,439000,1000
"112979","bombus rupestris","BWARS",2013,313000,446000,1000
"112980","bombus rupestris","BWARS",2014,314000,450000,1000
"112981","bombus sylvestris","BWARS",2013,306000,488000,1000
"112982","bombus sylvestris","BWARS",2013,313000,446000,1000
"112983","bombus sylvestris","BWARS",2013,313000,446000,1000
"112984","bombus vestalis","BWARS",2012,314000,433000,1000
"112985","bombus vestalis","BWARS",2012,312000,448000,1000
"112986","bombus vestalis","BWARS",2012,306000,454000,1000
"112987","bombus vestalis","BWARS",2013,314000,458000,1000
"112988","bombus vestalis","BWARS",2013,304000,433000,1000
"112989","bombus vestalis","BWARS",2013,311000,454000,1000
"112990","bombus vestalis","BWARS",2013,305000,458000,1000
"112991","bombus vestalis","BWARS",2013,312000,448000,1000
"112992","bombus vestalis","BWARS",2016,321000,441000,1000
"112993","bombus vestalis","BWARS",2016,289000,469000,1000
"112994","apis mellifera","BWARS",2010,317000,443000,1000
"112995","apis mellifera","BWARS",2010,303000,434000,1000
"112996","apis mellifera","BWARS",2010,318000,443000,1000
"112997","apis mellifera","BWARS",2010,310000,460000,1000
"112998","apis mellifera","BWARS",2011,297000,439000,1000
"112999","apis mellifera","BWARS",2011,305000,433000,1000
"113000","apis mellifera","BWARS",2011,313000,459000,1000
"113001","apis mellifera","BWARS",2011,315000,497000,1000
"113002","apis mellifera","BWARS",2011,315000,458000,1000
"113003","apis mellifera","BWARS",2011,317000,443000,1000
"113004","apis mellifera","BWARS",2011,318000,443000,1000
"113005","apis mellifera","BWARS",2011,317000,443000,1000
"113006","apis mellifera","BWARS",2012,306000,452000,1000
"113007","apis mellifera","BWARS",2012,314000,450000,1000
"113008","apis mellifera","BWARS",2012,315000,432000,1000
"113009","apis mellifera","BWARS",2012,296000,479000,1000
"113010","apis mellifera","BWARS",2010,318000,443000,1000
"113011","apis mellifera","BWARS",2010,317000,443000,1000
"113012","apis mellifera","BWARS",2012,317000,443000,1000
"113013","apis mellifera","BWARS",2013,292000,457000,1000
"113014","apis mellifera","BWARS",2013,322000,447000,1000
"113015","apis mellifera","BWARS",2013,301000,469000,1000
"113016","apis mellifera","BWARS",2013,308000,466000,1000
"113017","apis mellifera","BWARS",2013,302000,447000,1000
"113018","apis mellifera","BWARS",2013,299000,439000,1000
"113019","apis mellifera","BWARS",2013,299000,453000,1000
"113020","apis mellifera","BWARS",2013,312000,448000,1000
"113021","apis mellifera","BWARS",2013,302000,472000,1000
"113022","apis mellifera","BWARS",2013,314000,446000,1000
"113023","apis mellifera","BWARS",2015,301000,461000,1000
"113024","apis mellifera","BWARS",2015,305000,497000,1000
"113025","apis mellifera","BWARS",2016,311000,450000,1000
"113026","apis mellifera","BWARS",2016,306000,483000,1000
"113027","apis mellifera","BWARS",2014,312000,453000,1000
"113028","apis mellifera","BWARS",2014,302000,440000,1000
"113029","apis mellifera","BWARS",2013,3e+05,438000,1000
"113030","apis mellifera","BWARS",2013,315000,432000,1000
"113031","apis mellifera","BWARS",2011,320000,444000,1000
"113032","hylaeus communis","BWARS",2016,444000,469000,1000
"113033","hylaeus confusus","BWARS",2016,444000,467000,1000
"113034","andrena chrysosceles","BWARS",2016,447000,456000,1000
"113035","andrena fulva","BWARS",2016,439000,462000,1000
"113036","andrena fulva","BWARS",2016,430000,502000,1000
"113037","andrena haemorrhoa","BWARS",2015,439000,462000,1000
"113038","andrena haemorrhoa","BWARS",2016,439000,462000,1000
"113039","andrena haemorrhoa","BWARS",2016,445000,467000,1000
"113040","andrena helvola","BWARS",2016,419000,532000,1000
"113041","andrena lapponica","BWARS",2016,509000,473000,1000
"113042","andrena minutula","BWARS",2016,439000,462000,1000
"113043","andrena nigroaenea","BWARS",2016,439000,462000,1000
"113044","andrena scotica","BWARS",2016,419000,532000,1000
"113045","andrena scotica","BWARS",2016,439000,462000,1000
"113046","andrena scotica","BWARS",2016,453000,485000,1000
"113047","halictus rubicundus","BWARS",2016,439000,462000,1000
"113048","halictus tumulorum","BWARS",2016,453000,485000,1000
"113049","halictus tumulorum","BWARS",2016,446000,465000,1000
"113050","lasioglossum albipes","BWARS",2016,447000,456000,1000
"113051","lasioglossum albipes","BWARS",2014,439000,462000,1000
"113052","lasioglossum albipes","BWARS",2016,439000,462000,1000
"113053","lasioglossum calceatum","BWARS",2013,416000,415000,1000
"113054","lasioglossum calceatum","BWARS",2014,416000,415000,1000
"113055","lasioglossum calceatum","BWARS",2015,439000,462000,1000
"113056","lasioglossum leucopus","BWARS",2016,439000,462000,1000
"113057","lasioglossum rufitarse","BWARS",2014,439000,462000,1000
"113058","lasioglossum smeathmanellum","BWARS",2014,413000,428000,1000
"113059","anthidium manicatum","BWARS",2015,439000,462000,1000
"113060","anthidium manicatum","BWARS",2016,439000,462000,1000
"113061","megachile centuncularis","BWARS",2016,439000,462000,1000
"113062","megachile centuncularis","BWARS",2016,444000,469000,1000
"113063","megachile ligniseca","BWARS",2016,439000,462000,1000
"113064","megachile ligniseca","BWARS",2016,444000,469000,1000
"113065","nomada flava","BWARS",2016,439000,462000,1000
"113066","nomada leucophthalma","BWARS",2015,489000,504000,1000
"113067","bombus hortorum","BWARS",2015,439000,462000,1000
"113068","bombus hortorum","BWARS",2016,439000,462000,1000
"113069","bombus hortorum","BWARS",2016,430000,502000,1000
"113070","bombus hortorum","BWARS",2016,430000,502000,1000
"113071","bombus lapidarius","BWARS",2015,439000,462000,1000
"113072","bombus lapidarius","BWARS",2016,439000,462000,1000
"113073","bombus lapidarius","BWARS",2016,430000,502000,1000
"113074","bombus pascuorum","BWARS",2015,439000,462000,1000
"113075","bombus pascuorum","BWARS",2016,439000,462000,1000
"113076","bombus pascuorum","BWARS",2016,444000,469000,1000
"113077","bombus pascuorum","BWARS",2016,430000,502000,1000
"113078","bombus pascuorum","BWARS",2016,430000,502000,1000
"113079","bombus pratorum","BWARS",2014,439000,462000,1000
"113080","bombus pratorum","BWARS",2014,439000,462000,1000
"113081","bombus pratorum","BWARS",2015,439000,462000,1000
"113082","bombus pratorum","BWARS",2016,430000,502000,1000
"113083","bombus sylvestris","BWARS",2014,439000,462000,1000
"113084","bombus terrestris","BWARS",2015,439000,462000,1000
"113085","bombus terrestris","BWARS",2016,439000,462000,1000
"113086","bombus terrestris","BWARS",2016,430000,502000,1000
"113087","bombus terrestris","BWARS",2016,430000,502000,1000
"113088","bombus hypnorum","BWARS",2015,439000,462000,1000
"113089","bombus hypnorum","BWARS",2016,439000,462000,1000
"113090","bombus hypnorum","BWARS",2016,430000,502000,1000
"113091","bombus hypnorum","BWARS",2016,430000,502000,1000
"113092","bombus hypnorum","BWARS",2016,430000,502000,1000
"113093","bombus bohemicus","BWARS",2015,439000,462000,1000
"113094","bombus campestris","BWARS",2016,439000,462000,1000
"113095","bombus rupestris","BWARS",2015,439000,462000,1000
"113096","bombus rupestris","BWARS",2016,439000,462000,1000
"113097","bombus sylvestris","BWARS",2014,439000,462000,1000
"113098","bombus vestalis","BWARS",2015,439000,462000,1000
"113099","bombus vestalis","BWARS",2016,439000,462000,1000
"113100","apis mellifera","BWARS",2015,439000,462000,1000
"113101","apis mellifera","BWARS",2016,439000,462000,1000
"113102","apis mellifera","BWARS",2016,430000,502000,1000
"113103","apis mellifera","BWARS",2016,430000,502000,1000
"113104","sphecodes crassus","BWARS",2011,185000,580000,1000
"113105","bombus lapidarius","BWARS",2011,379000,476000,1000
"113106","bombus pratorum","BWARS",2014,379000,476000,1000
"113107","apis mellifera","BWARS",2015,378000,476000,1000
"113108","bombus lapidarius","BWARS",2016,379000,476000,1000
"113109","bombus hypnorum","BWARS",2015,379000,476000,1000
"113110","bombus lapidarius","BWARS",2015,379000,476000,1000
"113111","bombus lapidarius","BWARS",2015,379000,476000,1000
"113112","bombus lapidarius","BWARS",2016,379000,476000,1000
"113113","megachile leachella","BWARS",2015,86000,403000,1000
"113114","bombus lapidarius","BWARS",2016,1e+05,397000,1000
"113115","bombus lapidarius","BWARS",2016,103000,396000,1000
"113116","bombus pascuorum","BWARS",2016,103000,396000,1000
"113117","bombus pratorum","BWARS",2016,103000,396000,1000
"113118","bombus lapidarius","BWARS",2016,1e+05,397000,1000
"113119","bombus lapidarius","BWARS",2016,1e+05,397000,1000
"113120","bombus terrestris","BWARS",2016,1e+05,397000,1000
"113121","bombus hypnorum","BWARS",2016,96000,399000,1000
"113122","bombus hortorum","BWARS",2016,96000,399000,1000
"113123","osmia bicornis","BWARS",2016,96000,399000,1000
"113124","bombus pratorum","BWARS",2016,1e+05,397000,1000
"113125","bombus lapidarius","BWARS",2016,95000,398000,1000
"113126","andrena cineraria","BWARS",2015,208000,383000,1000
"113127","osmia bicornis","BWARS",2016,156000,494000,1000
"113128","bombus hortorum","BWARS",2016,394000,386000,1000
"113129","bombus vestalis","BWARS",2016,394000,386000,1000
"113130","bombus vestalis","BWARS",2016,395000,385000,1000
"113131","bombus hypnorum","BWARS",2016,394000,385000,1000
"113132","bombus hypnorum","BWARS",2016,394000,385000,1000
"113133","bombus hypnorum","BWARS",2016,394000,386000,1000
"113134","bombus hypnorum","BWARS",2016,395000,385000,1000
"113135","bombus hypnorum","BWARS",2016,394000,386000,1000
"113136","bombus lapidarius","BWARS",2015,395000,386000,1000
"113137","bombus hypnorum","BWARS",2015,394000,386000,1000
"113138","bombus pascuorum","BWARS",2015,394000,386000,1000
"113139","bombus terrestris","BWARS",2015,394000,386000,1000
"113140","bombus hypnorum","BWARS",2015,394000,386000,1000
"113141","bombus lapidarius","BWARS",2015,394000,386000,1000
"113142","bombus pratorum","BWARS",2015,394000,386000,1000
"113143","bombus pratorum","BWARS",2015,394000,386000,1000
"113144","bombus lapidarius","BWARS",2015,394000,385000,1000
"113145","bombus hortorum","BWARS",2015,394000,385000,1000
"113146","bombus pascuorum","BWARS",2015,394000,385000,1000
"113147","bombus hypnorum","BWARS",2015,394000,386000,1000
"113148","bombus pascuorum","BWARS",2015,394000,385000,1000
"113149","bombus lapidarius","BWARS",2015,394000,385000,1000
"113150","andrena fulva","BWARS",2015,394000,386000,1000
"113151","sphecodes geoffrellus","BWARS",2015,274000,380000,1000
"113152","sphecodes niger","BWARS",2015,101000,293000,1000
"113153","bombus terrestris","BWARS",2011,52000,243000,1000
"113154","bombus terrestris","BWARS",2011,52000,243000,1000
"113155","bombus pascuorum","BWARS",2012,52000,243000,1000
"113156","bombus lapidarius","BWARS",2012,58000,237000,1000
"113157","bombus pascuorum","BWARS",2013,58000,237000,1000
"113158","bombus pascuorum","BWARS",2013,58000,237000,1000
"113159","megachile centuncularis","BWARS",2013,177000,505000,1000
"113160","bombus lapidarius","BWARS",2013,173000,503000,1000
"113161","bombus pratorum","BWARS",2013,58000,237000,1000
"113162","andrena flavipes","BWARS",2014,58000,237000,1000
"113163","lasioglossum calceatum","BWARS",2014,58000,237000,1000
"113164","megachile maritima","BWARS",2015,58000,237000,1000
"113165","bombus hypnorum","BWARS",2015,177000,505000,1000
"113166","bombus pratorum","BWARS",2015,58000,237000,1000
"113167","bombus terrestris","BWARS",2015,58000,237000,1000
"113168","bombus hypnorum","BWARS",2015,58000,237000,1000
"113169","bombus lapidarius","BWARS",2015,168000,508000,1000
"113170","megachile centuncularis","BWARS",2015,177000,505000,1000
"113171","andrena bicolor","BWARS",2016,257000,545000,1000
"113172","andrena bicolor","BWARS",2014,252000,529000,1000
"113173","andrena bicolor","BWARS",2014,242000,546000,1000
"113174","andrena bicolor","BWARS",2014,256000,552000,1000
"113175","andrena bicolor","BWARS",2012,246000,544000,1000
"113176","andrena chrysosceles","BWARS",2016,257000,545000,1000
"113177","andrena chrysosceles","BWARS",2014,245000,540000,1000
"113178","andrena chrysosceles","BWARS",2014,252000,529000,1000
"113179","andrena chrysosceles","BWARS",2013,269000,555000,1000
"113180","andrena chrysosceles","BWARS",2013,269000,554000,1000
"113181","andrena chrysosceles","BWARS",2016,246000,544000,1000
"113182","andrena cineraria","BWARS",2016,257000,545000,1000
"113183","andrena cineraria","BWARS",2015,265000,557000,1000
"113184","andrena cineraria","BWARS",2014,242000,546000,1000
"113185","andrena cineraria","BWARS",2013,268000,538000,1000
"113186","andrena dorsata","BWARS",2016,257000,545000,1000
"113187","andrena dorsata","BWARS",2015,257000,544000,1000
"113188","andrena dorsata","BWARS",2014,257000,545000,1000
"113189","andrena dorsata","BWARS",2014,248000,543000,1000
"113190","andrena dorsata","BWARS",2011,269000,556000,1000
"113191","andrena dorsata","BWARS",2011,270000,555000,1000
"113192","andrena flavipes","BWARS",2015,265000,553000,1000
"113193","andrena fucata","BWARS",2010,253000,529000,1000
"113194","andrena fulva","BWARS",2015,260000,545000,1000
"113195","andrena fulva","BWARS",2016,257000,545000,1000
"113196","andrena fulva","BWARS",2015,265000,557000,1000
"113197","andrena fulva","BWARS",2015,250000,551000,1000
"113198","andrena fulva","BWARS",2015,258000,542000,1000
"113199","andrena fulva","BWARS",2014,255000,552000,1000
"113200","andrena fulva","BWARS",2014,252000,529000,1000
"113201","andrena fulva","BWARS",2014,246000,543000,1000
"113202","andrena fulva","BWARS",2015,246000,544000,1000
"113203","andrena haemorrhoa","BWARS",2016,255000,543000,1000
"113204","andrena haemorrhoa","BWARS",2016,269000,564000,1000
"113205","andrena haemorrhoa","BWARS",2015,258000,543000,1000
"113206","andrena haemorrhoa","BWARS",2015,250000,551000,1000
"113207","andrena haemorrhoa","BWARS",2014,265000,557000,1000
"113208","andrena haemorrhoa","BWARS",2014,255000,553000,1000
"113209","andrena haemorrhoa","BWARS",2014,245000,540000,1000
"113210","andrena haemorrhoa","BWARS",2014,252000,529000,1000
"113211","andrena haemorrhoa","BWARS",2014,248000,543000,1000
"113212","andrena haemorrhoa","BWARS",2014,248000,543000,1000
"113213","andrena haemorrhoa","BWARS",2013,246000,544000,1000
"113214","andrena haemorrhoa","BWARS",2013,269000,554000,1000
"113215","andrena haemorrhoa","BWARS",2013,269000,555000,1000
"113216","andrena haemorrhoa","BWARS",2013,269000,554000,1000
"113217","andrena haemorrhoa","BWARS",2013,269000,554000,1000
"113218","andrena haemorrhoa","BWARS",2013,269000,554000,1000
"113219","andrena haemorrhoa","BWARS",2013,269000,554000,1000
"113220","andrena haemorrhoa","BWARS",2013,269000,555000,1000
"113221","andrena haemorrhoa","BWARS",2013,269000,555000,1000
"113222","andrena haemorrhoa","BWARS",2013,269000,555000,1000
"113223","andrena haemorrhoa","BWARS",2013,269000,554000,1000
"113224","andrena haemorrhoa","BWARS",2013,269000,554000,1000
"113225","andrena haemorrhoa","BWARS",2015,255000,552000,1000
"113226","andrena haemorrhoa","BWARS",2015,246000,544000,1000
"113227","andrena minutula","BWARS",2016,257000,545000,1000
"113228","andrena minutula","BWARS",2016,257000,545000,1000
"113229","andrena minutula","BWARS",2014,265000,557000,1000
"113230","andrena minutula","BWARS",2014,245000,540000,1000
"113231","andrena minutula","BWARS",2014,255000,552000,1000
"113232","andrena minutula","BWARS",2014,252000,529000,1000
"113233","andrena minutula","BWARS",2011,270000,555000,1000
"113234","andrena minutula","BWARS",2013,269000,554000,1000
"113235","andrena minutula","BWARS",2010,253000,529000,1000
"113236","andrena minutula","BWARS",2014,258000,543000,1000
"113237","andrena nigroaenea","BWARS",2016,255000,543000,1000
"113238","andrena nigroaenea","BWARS",2016,258000,543000,1000
"113239","andrena nigroaenea","BWARS",2016,257000,545000,1000
"113240","andrena nigroaenea","BWARS",2014,258000,543000,1000
"113241","andrena nigroaenea","BWARS",2014,255000,553000,1000
"113242","andrena nigroaenea","BWARS",2014,255000,552000,1000
"113243","andrena nigroaenea","BWARS",2014,248000,543000,1000
"113244","andrena nigroaenea","BWARS",2014,242000,546000,1000
"113245","andrena nigroaenea","BWARS",2012,246000,544000,1000
"113246","andrena nitida","BWARS",2016,257000,545000,1000
"113247","andrena nitida","BWARS",2016,257000,545000,1000
"113248","andrena nitida","BWARS",2013,269000,554000,1000
"113249","andrena nitida","BWARS",2013,269000,554000,1000
"113250","andrena nitida","BWARS",2011,253000,529000,1000
"113251","andrena praecox","BWARS",2016,257000,545000,1000
"113252","andrena praecox","BWARS",2016,258000,543000,1000
"113253","andrena praecox","BWARS",2014,245000,540000,1000
"113254","andrena praecox","BWARS",2014,255000,552000,1000
"113255","andrena praecox","BWARS",2015,265000,553000,1000
"113256","andrena proxima","BWARS",2013,269000,554000,1000
"113257","andrena scotica","BWARS",2016,260000,545000,1000
"113258","andrena scotica","BWARS",2015,258000,543000,1000
"113259","andrena scotica","BWARS",2015,257000,544000,1000
"113260","andrena scotica","BWARS",2015,258000,543000,1000
"113261","andrena scotica","BWARS",2015,250000,551000,1000
"113262","andrena scotica","BWARS",2014,255000,553000,1000
"113263","andrena scotica","BWARS",2015,246000,544000,1000
"113264","andrena subopaca","BWARS",2016,269000,565000,1000
"113265","andrena subopaca","BWARS",2016,257000,545000,1000
"113266","andrena synadelpha","BWARS",2016,257000,545000,1000
"113267","andrena synadelpha","BWARS",2014,245000,540000,1000
"113268","andrena varians","BWARS",2015,265000,557000,1000
"113269","anthidium manicatum","BWARS",2016,258000,544000,1000
"113270","anthidium manicatum","BWARS",2013,270000,537000,1000
"113271","anthophora furcata","BWARS",2015,246000,544000,1000
"113272","anthophora furcata","BWARS",2015,246000,544000,1000
"113273","anthophora furcata","BWARS",2016,257000,545000,1000
"113274","anthophora plumipes","BWARS",2016,269000,565000,1000
"113275","anthophora plumipes","BWARS",2016,255000,543000,1000
"113276","anthophora plumipes","BWARS",2016,260000,545000,1000
"113277","anthophora plumipes","BWARS",2016,260000,545000,1000
"113278","anthophora plumipes","BWARS",2015,260000,545000,1000
"113279","anthophora plumipes","BWARS",2013,260000,546000,1000
"113280","anthophora plumipes","BWARS",2016,257000,545000,1000
"113281","anthophora plumipes","BWARS",2015,258000,543000,1000
"113282","anthophora plumipes","BWARS",2015,258000,543000,1000
"113283","anthophora plumipes","BWARS",2014,257000,545000,1000
"113284","anthophora plumipes","BWARS",2014,258000,543000,1000
"113285","anthophora plumipes","BWARS",2014,265000,557000,1000
"113286","anthophora plumipes","BWARS",2014,270000,556000,1000
"113287","anthophora plumipes","BWARS",2015,255000,552000,1000
"113288","anthophora plumipes","BWARS",2011,253000,529000,1000
"113289","anthophora quadrimaculata","BWARS",2016,257000,545000,1000
"113290","anthophora quadrimaculata","BWARS",2016,257000,545000,1000
"113291","anthophora quadrimaculata","BWARS",2016,257000,545000,1000
"113292","apis mellifera","BWARS",2014,257000,545000,1000
"113293","apis mellifera","BWARS",2016,269000,564000,1000
"113294","apis mellifera","BWARS",2016,257000,545000,1000
"113295","apis mellifera","BWARS",2016,258000,544000,1000
"113296","apis mellifera","BWARS",2016,257000,543000,1000
"113297","apis mellifera","BWARS",2015,257000,545000,1000
"113298","apis mellifera","BWARS",2015,260000,545000,1000
"113299","apis mellifera","BWARS",2015,260000,545000,1000
"113300","apis mellifera","BWARS",2016,257000,545000,1000
"113301","apis mellifera","BWARS",2014,258000,543000,1000
"113302","apis mellifera","BWARS",2014,265000,557000,1000
"113303","apis mellifera","BWARS",2014,255000,552000,1000
"113304","apis mellifera","BWARS",2014,248000,543000,1000
"113305","apis mellifera","BWARS",2010,270000,555000,1000
"113306","apis mellifera","BWARS",2011,269000,555000,1000
"113307","apis mellifera","BWARS",2011,270000,555000,1000
"113308","apis mellifera","BWARS",2011,270000,555000,1000
"113309","apis mellifera","BWARS",2011,270000,555000,1000
"113310","apis mellifera","BWARS",2012,269000,555000,1000
"113311","apis mellifera","BWARS",2012,269000,555000,1000
"113312","apis mellifera","BWARS",2012,270000,555000,1000
"113313","apis mellifera","BWARS",2012,270000,555000,1000
"113314","apis mellifera","BWARS",2012,270000,556000,1000
"113315","apis mellifera","BWARS",2012,270000,556000,1000
"113316","apis mellifera","BWARS",2013,269000,554000,1000
"113317","apis mellifera","BWARS",2013,269000,555000,1000
"113318","apis mellifera","BWARS",2013,269000,555000,1000
"113319","apis mellifera","BWARS",2013,269000,555000,1000
"113320","apis mellifera","BWARS",2013,265000,552000,1000
"113321","apis mellifera","BWARS",2013,269000,555000,1000
"113322","bombus barbutellus","BWARS",2011,241000,542000,1000
"113323","bombus barbutellus","BWARS",2016,257000,545000,1000
"113324","bombus hortorum","BWARS",2016,255000,543000,1000
"113325","bombus hortorum","BWARS",2016,265000,557000,1000
"113326","bombus hortorum","BWARS",2015,257000,545000,1000
"113327","bombus hortorum","BWARS",2016,257000,545000,1000
"113328","bombus hortorum","BWARS",2015,253000,529000,1000
"113329","bombus hortorum","BWARS",2014,246000,544000,1000
"113330","bombus hortorum","BWARS",2011,241000,542000,1000
"113331","bombus hortorum","BWARS",2011,253000,529000,1000
"113332","bombus hortorum","BWARS",2011,270000,555000,1000
"113333","bombus hortorum","BWARS",2011,270000,555000,1000
"113334","bombus hortorum","BWARS",2012,269000,555000,1000
"113335","bombus hortorum","BWARS",2012,269000,556000,1000
"113336","bombus hortorum","BWARS",2013,269000,554000,1000
"113337","bombus hortorum","BWARS",2013,269000,554000,1000
"113338","bombus hortorum","BWARS",2013,269000,554000,1000
"113339","bombus hortorum","BWARS",2013,269000,555000,1000
"113340","bombus hortorum","BWARS",2013,269000,554000,1000
"113341","bombus hortorum","BWARS",2013,269000,555000,1000
"113342","bombus hortorum","BWARS",2013,269000,554000,1000
"113343","bombus hortorum","BWARS",2013,269000,554000,1000
"113344","bombus hypnorum","BWARS",2015,257000,545000,1000
"113345","bombus hypnorum","BWARS",2016,257000,545000,1000
"113346","bombus hypnorum","BWARS",2013,269000,517000,1000
"113347","bombus hypnorum","BWARS",2015,260000,545000,1000
"113348","bombus hypnorum","BWARS",2014,258000,543000,1000
"113349","bombus hypnorum","BWARS",2014,255000,552000,1000
"113350","bombus hypnorum","BWARS",2014,246000,544000,1000
"113351","bombus hypnorum","BWARS",2011,269000,555000,1000
"113352","bombus hypnorum","BWARS",2012,270000,555000,1000
"113353","bombus hypnorum","BWARS",2013,269000,555000,1000
"113354","bombus hypnorum","BWARS",2013,269000,555000,1000
"113355","bombus hypnorum","BWARS",2013,265000,552000,1000
"113356","bombus hypnorum","BWARS",2014,270000,556000,1000
"113357","bombus hypnorum","BWARS",2015,270000,556000,1000
"113358","bombus hypnorum","BWARS",2014,256000,552000,1000
"113359","bombus lapidarius","BWARS",2016,269000,564000,1000
"113360","bombus lapidarius","BWARS",2016,265000,557000,1000
"113361","bombus lapidarius","BWARS",2016,258000,544000,1000
"113362","bombus lapidarius","BWARS",2015,257000,545000,1000
"113363","bombus lapidarius","BWARS",2016,257000,545000,1000
"113364","bombus lapidarius","BWARS",2015,258000,543000,1000
"113365","bombus lapidarius","BWARS",2015,253000,529000,1000
"113366","bombus lapidarius","BWARS",2014,242000,549000,1000
"113367","bombus lapidarius","BWARS",2014,265000,557000,1000
"113368","bombus lapidarius","BWARS",2014,255000,553000,1000
"113369","bombus lapidarius","BWARS",2014,245000,540000,1000
"113370","bombus lapidarius","BWARS",2014,255000,552000,1000
"113371","bombus lapidarius","BWARS",2014,252000,529000,1000
"113372","bombus lapidarius","BWARS",2014,248000,543000,1000
"113373","bombus lapidarius","BWARS",2011,241000,542000,1000
"113374","bombus lapidarius","BWARS",2010,270000,555000,1000
"113375","bombus lapidarius","BWARS",2011,270000,555000,1000
"113376","bombus lapidarius","BWARS",2011,269000,555000,1000
"113377","bombus lapidarius","BWARS",2011,269000,556000,1000
"113378","bombus lapidarius","BWARS",2011,270000,555000,1000
"113379","bombus lapidarius","BWARS",2011,270000,555000,1000
"113380","bombus lapidarius","BWARS",2011,270000,555000,1000
"113381","bombus lapidarius","BWARS",2012,269000,555000,1000
